roll,pitch,yaw
-0.0850524,0.000938982,-1.6519
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.182718,-0.111069,-1.58005
0.182196,-0.110614,-1.5817
0.181038,-0.111161,-1.58083
0.181474,-0.110853,-1.5806
0.181483,-0.110528,-1.58021
0.181986,-0.111217,-1.58038
0.182117,-0.111675,-1.58019
0.182206,-0.112386,-1.57996
0.181921,-0.112735,-1.58019
0.181633,-0.113249,-1.57995
0.182371,-0.113904,-1.57972
0.182555,-0.114112,-1.58012
0.182808,-0.11607,-1.57912
0.183171,-0.116533,-1.58035
0.184081,-0.117766,-1.57938
0.184984,-0.11813,-1.58006
0.185858,-0.118731,-1.57939
0.186599,-0.118304,-1.57981
0.186334,-0.118053,-1.5791
0.186486,-0.118638,-1.57948
0.187149,-0.118385,-1.5796
0.187407,-0.119392,-1.57929
0.187789,-0.119419,-1.57955
0.187326,-0.120138,-1.57957
0.18714,-0.120395,-1.5798
0.187139,-0.121211,-1.58036
0.186691,-0.121839,-1.5802
0.185962,-0.122249,-1.58054
0.185138,-0.1236,-1.57981
0.182291,-0.124213,-1.58338
0.180739,-0.125607,-1.58614
0.180675,-0.125622,-1.58985
0.185113,-0.123651,-1.59009
0.187234,-0.124238,-1.58841
0.188992,-0.123924,-1.58907
0.188936,-0.124177,-1.59448
0.190737,-0.124584,-1.59855
0.192022,-0.123091,-1.60246
0.191783,-0.122286,-1.60172
0.190939,-0.120077,-1.60199
0.188612,-0.11998,-1.60195
0.18689,-0.1173,-1.60325
0.189056,-0.118139,-1.60223
0.192943,-0.121741,-1.5985
0.191817,-0.12017,-1.60079
0.191513,-0.11027,-1.61002
0.192135,-0.0985709,-1.61129
0.194066,-0.0907677,-1.60671
0.194604,-0.0896555,-1.60384
0.196466,-0.0900509,-1.60622
0.197139,-0.0935348,-1.60535
0.196901,-0.093987,-1.6082
0.193275,-0.0922685,-1.60808
0.186775,-0.0926949,-1.59404
0.197942,-0.0897964,-1.59714
0.204502,-0.0904908,-1.59118
0.211142,-0.102659,-1.58737
0.202629,-0.0990637,-1.6036
0.200749,-0.0969514,-1.59933
0.19537,-0.0933483,-1.59278
0.193509,-0.0933574,-1.59365
0.186535,-0.0880929,-1.59808
0.192016,-0.0858736,-1.59719
0.191517,-0.0856576,-1.60431
0.182063,-0.0823719,-1.61646
0.187905,-0.0848683,-1.61675
0.172647,-0.0894023,-1.62006
0.164819,-0.096188,-1.61762
0.152701,-0.104619,-1.62484
0.152879,-0.117057,-1.6244
0.146317,-0.124773,-1.62498
0.169227,-0.124112,-1.61218
0.148983,-0.119573,-1.60056
0.155102,-0.113865,-1.62607
0.146158,-0.11474,-1.63459
0.160382,-0.119641,-1.65115
0.179225,-0.156183,-1.63516
0.191266,-0.164138,-1.6329
0.19701,-0.191811,-1.6128
0.203866,-0.191386,-1.60919
0.19564,-0.194186,-1.61046
0.208169,-0.182638,-1.62322
0.20923,-0.188822,-1.6181
0.217602,-0.179482,-1.6157
0.229139,-0.1657,-1.62481
0.250747,-0.15077,-1.63431
0.255961,-0.157512,-1.62496
0.25514,-0.161168,-1.60789
0.256104,-0.15167,-1.62039
0.240921,-0.147573,-1.62104
0.243224,-0.125905,-1.6563
0.236014,-0.115092,-1.6575
0.248912,-0.119564,-1.66237
0.246786,-0.130516,-1.65145
0.237103,-0.12143,-1.65818
0.229187,-0.105492,-1.66764
0.226449,-0.101659,-1.66609
0.239577,-0.111582,-1.66109
0.243133,-0.125794,-1.64795
0.242996,-0.127111,-1.64485
0.235113,-0.131369,-1.63579
0.22796,-0.134605,-1.6338
0.222631,-0.140729,-1.63598
0.221143,-0.150765,-1.63645
0.222752,-0.15386,-1.64144
0.21992,-0.163465,-1.63928
0.221247,-0.176179,-1.62176
0.215946,-0.177086,-1.60398
0.203193,-0.160976,-1.59434
0.198049,-0.146548,-1.59491
0.193252,-0.132867,-1.59617
0.200027,-0.136568,-1.59115
0.192784,-0.142617,-1.57622
0.174245,-0.137672,-1.57807
0.151567,-0.127839,-1.58213
0.119854,-0.138516,-1.57269
0.114799,-0.147691,-1.57876
0.116508,-0.143133,-1.59225
0.137368,-0.121217,-1.6131
0.160538,-0.0946058,-1.62549
0.164072,-0.0905371,-1.60582
0.161379,-0.090301,-1.60016
0.16416,-0.0899179,-1.60377
0.168502,-0.0934242,-1.59385
0.177673,-0.096334,-1.59615
0.17967,-0.107055,-1.5878
0.167264,-0.116392,-1.58494
0.15327,-0.117973,-1.59008
0.145869,-0.109194,-1.58808
0.148285,-0.108644,-1.57238
0.160647,-0.112778,-1.56772
0.166664,-0.120988,-1.55709
0.162323,-0.135722,-1.5419
0.160522,-0.143025,-1.55014
0.143424,-0.147943,-1.5481
0.146527,-0.131476,-1.5686
0.186327,-0.11329,-1.54466
0.24301,-0.122213,-1.4922
0.228438,-0.136869,-1.50345
0.18197,-0.13323,-1.55334
0.154662,-0.12827,-1.57234
0.181154,-0.117551,-1.5643
0.190232,-0.12704,-1.54892
0.186625,-0.130866,-1.53984
0.174602,-0.138129,-1.52816
0.167435,-0.137593,-1.50065
0.136057,-0.177613,-1.48397
0.130294,-0.154956,-1.488
0.12702,-0.15483,-1.50375
0.14337,-0.131694,-1.53467
0.166107,-0.131966,-1.55297
0.170646,-0.138584,-1.53952
0.172184,-0.137856,-1.5349
0.176414,-0.141895,-1.53045
0.178878,-0.141862,-1.53269
0.179244,-0.145037,-1.52918
0.177887,-0.147648,-1.52749
0.179715,-0.149036,-1.52908
0.17889,-0.151369,-1.52679
0.185054,-0.153031,-1.52419
0.185559,-0.154673,-1.52134
0.186199,-0.158223,-1.52007
0.184061,-0.160619,-1.51798
0.181437,-0.158566,-1.51786
0.179021,-0.156799,-1.51594
0.169744,-0.154121,-1.51496
0.166106,-0.147758,-1.51882
0.15697,-0.142107,-1.51993
0.165262,-0.124452,-1.53597
0.154388,-0.12508,-1.53832
0.153255,-0.120251,-1.54535
0.157705,-0.119142,-1.54298
0.15462,-0.133605,-1.52779
0.153611,-0.140721,-1.52219
0.150641,-0.145711,-1.51794
0.142327,-0.154506,-1.51573
0.140815,-0.154842,-1.51312
0.13839,-0.15425,-1.51241
0.141413,-0.149938,-1.51384
0.136942,-0.14928,-1.5127
0.139437,-0.148894,-1.51429
0.138851,-0.150688,-1.51168
0.14094,-0.150271,-1.51261
0.142292,-0.153118,-1.51022
0.145698,-0.155947,-1.51075
0.142587,-0.159215,-1.50713
0.136567,-0.160246,-1.50235
0.136524,-0.152782,-1.51041
0.133403,-0.153335,-1.51
0.134261,-0.153827,-1.51455
0.135215,-0.159236,-1.51573
0.137569,-0.163544,-1.51777
0.139702,-0.168599,-1.51643
0.141221,-0.170858,-1.51438
0.14036,-0.174031,-1.51265
0.14082,-0.172617,-1.51384
0.139585,-0.173658,-1.51195
0.140824,-0.171728,-1.51313
0.140794,-0.1724,-1.51097
0.141358,-0.171439,-1.51229
0.140851,-0.171816,-1.51233
0.138775,-0.172331,-1.51233
0.137954,-0.171598,-1.5137
0.137646,-0.17113,-1.5133
0.139222,-0.169815,-1.51362
0.139084,-0.16901,-1.51367
0.139712,-0.170004,-1.51401
0.139912,-0.17091,-1.51398
0.140054,-0.172063,-1.51404
0.139623,-0.172891,-1.51436
0.139845,-0.17398,-1.51364
0.140793,-0.172648,-1.51496
0.141424,-0.173423,-1.51349
0.141969,-0.174124,-1.5132
0.142727,-0.173322,-1.51329
0.142664,-0.173998,-1.51166
0.142543,-0.173474,-1.5126
0.142385,-0.173582,-1.51228
0.142612,-0.173371,-1.51194
0.143026,-0.172349,-1.51168
0.143411,-0.172363,-1.51133
0.144775,-0.173451,-1.51201
0.14592,-0.177538,-1.51058
0.145693,-0.178801,-1.5104
0.145317,-0.179511,-1.50989
0.144827,-0.17771,-1.50933
0.144108,-0.177314,-1.50925
0.143832,-0.176579,-1.50963
0.144299,-0.175738,-1.50998
0.144991,-0.176187,-1.50849
0.145542,-0.176152,-1.50923
0.145307,-0.176337,-1.50888
0.14527,-0.175898,-1.50848
0.145745,-0.176144,-1.50913
0.146335,-0.176948,-1.50894
0.14693,-0.177237,-1.50897
0.147565,-0.176451,-1.50896
0.147248,-0.176196,-1.50813
0.146701,-0.175562,-1.50834
0.146357,-0.175025,-1.50937
0.145744,-0.174728,-1.50964
0.14613,-0.174877,-1.50987
0.146556,-0.175781,-1.50917
0.147426,-0.175621,-1.50942
0.147204,-0.175406,-1.50925
0.147427,-0.174552,-1.50889
0.147192,-0.174457,-1.50883
0.147103,-0.174514,-1.50937
0.147386,-0.175068,-1.50899
0.147891,-0.175374,-1.50928
0.14776,-0.175404,-1.50989
0.147463,-0.174955,-1.51156
0.146764,-0.17459,-1.5124
0.146671,-0.174789,-1.51254
0.14662,-0.174942,-1.51228
0.146366,-0.174756,-1.51351
0.146559,-0.175619,-1.51319
0.146527,-0.176292,-1.51357
0.146871,-0.177193,-1.51374
0.147325,-0.178221,-1.51349
0.147446,-0.179067,-1.51319
0.147661,-0.178131,-1.514
0.147846,-0.178648,-1.51209
0.148162,-0.177561,-1.51312
0.148071,-0.177893,-1.51313
0.148189,-0.17885,-1.51206
0.148612,-0.178625,-1.51241
0.147737,-0.179533,-1.51198
0.147383,-0.179806,-1.51239
0.147278,-0.179032,-1.51301
0.147012,-0.179612,-1.51218
0.147477,-0.179031,-1.5127
0.14785,-0.17941,-1.51285
0.147412,-0.180145,-1.51346
0.147272,-0.1809,-1.51388
0.147624,-0.180856,-1.51381
0.147444,-0.181239,-1.51406
0.146717,-0.1813,-1.51418
0.146338,-0.180385,-1.51445
0.146703,-0.180523,-1.51401
0.146691,-0.179996,-1.51392
0.146765,-0.179627,-1.51449
0.147407,-0.179888,-1.51407
0.147238,-0.180348,-1.51472
0.14835,-0.188236,-1.51781
0.157299,-0.196469,-1.52424
0.168601,-0.20302,-1.52848
0.173739,-0.209514,-1.52727
0.206806,-0.222328,-1.54623
0.259098,-0.234656,-1.57159
0.324892,-0.230815,-1.61219
0.365993,-0.269064,-1.63249
0.408593,-0.321477,-1.68019
0.417102,-0.365155,-1.68246
0.422611,-0.417811,-1.68297
0.43406,-0.44957,-1.70315
0.445571,-0.478577,-1.72313
0.456329,-0.507523,-1.75101
0.45751,-0.534571,-1.77117
0.45357,-0.553696,-1.78912
0.407484,-0.584514,-1.78639
0.343524,-0.599908,-1.76529
0.253881,-0.613339,-1.71643
0.21026,-0.608703,-1.70566
0.134501,-0.608306,-1.65214
0.0339206,-0.55715,-1.60017
-0.0604992,-0.495616,-1.55541
-0.166281,-0.332509,-1.48893
-0.205911,-0.171082,-1.47592
-0.295262,-0.139893,-1.42386
-0.377661,-0.0407701,-1.39039
-0.372706,0.0155783,-1.41322
-0.382675,0.0510026,-1.42296
-0.369961,0.0950806,-1.44403
-0.333239,0.117124,-1.45356
-0.301374,0.131026,-1.45534
-0.25635,0.148474,-1.48293
-0.196964,0.171172,-1.48759
-0.168648,0.196795,-1.49398
-0.112424,0.222083,-1.49948
-0.0859136,0.227006,-1.51455
-0.050978,0.229946,-1.52636
-0.0348499,0.233435,-1.53572
-0.00285803,0.236238,-1.54566
0.0306137,0.242779,-1.57413
0.083586,0.242375,-1.59129
0.161163,0.240752,-1.62364
0.290321,0.233658,-1.6809
0.368958,0.236741,-1.71799
0.425634,0.222999,-1.74872
0.490705,0.164719,-1.81021
0.476549,0.0630007,-1.85598
0.483122,-0.0249499,-1.87425
0.487043,-0.0988578,-1.87539
0.481921,-0.161588,-1.88148
0.467533,-0.206647,-1.85712
0.427712,-0.270305,-1.83803
0.281857,-0.401527,-1.76369
0.13494,-0.497245,-1.65149
0.0558847,-0.530894,-1.59461
-0.0384923,-0.519452,-1.51093
-0.0814341,-0.49315,-1.46796
-0.1278,-0.46477,-1.44125
-0.173757,-0.419714,-1.41873
-0.224444,-0.334127,-1.40705
-0.261317,-0.268772,-1.40763
-0.285357,-0.187062,-1.40672
-0.286867,-0.0928086,-1.37527
-0.297765,-0.0569721,-1.35446
-0.246419,-0.0254204,-1.36198
-0.107386,-0.0115926,-1.45012
0.0523913,-0.0307961,-1.55388
0.115533,-0.0112689,-1.60018
0.104172,0.00499489,-1.59709
0.145729,0.0122093,-1.63092
0.180207,0.0145356,-1.67582
0.19116,-0.0168591,-1.68235
0.194576,-0.0569352,-1.64931
0.204905,-0.0704038,-1.59887
0.204529,-0.023638,-1.57256
0.203546,0.0760032,-1.55499
0.144139,0.129203,-1.48336
0.0797146,0.111208,-1.22814
-0.00105621,0.418302,-1.1333
0.00414939,0.152519,-1.21199
0.0163135,0.18165,-1.20892
-0.000161409,0.224312,-1.1386
-0.0374347,0.160264,-1.12095
-0.0544545,0.165125,-1.18438
-0.0579343,0.169633,-1.23249
-0.0513472,0.155395,-1.25503
-0.0470061,0.150698,-1.3345
-0.056207,0.157757,-1.45445
-0.0800308,0.170544,-1.58273
-0.121271,0.162149,-1.72558
-0.115895,0.166634,-1.88282
-0.102123,0.162074,-1.99474
-0.136782,0.137481,-1.99953
-0.156679,0.111737,-1.98926
-0.191895,0.0538169,-1.97167
-0.232772,0.0087986,-1.92783
-0.213638,-0.00620382,-1.92867
-0.195115,0.00585157,-1.93357
-0.213722,0.0291192,-1.91413
-0.209966,0.0316668,-1.91938
-0.174486,0.03086,-1.95172
-0.162751,0.036014,-1.94164
-0.173595,0.0243282,-1.93456
-0.190243,0.019722,-1.92699
-0.182067,0.0306883,-1.91862
-0.153508,0.043065,-1.9142
-0.0984635,0.0311258,-1.91993
-0.0918431,0.0280855,-1.89648
-0.087594,0.0223712,-1.86861
-0.0761352,0.018995,-1.86161
-0.080619,0.0353866,-1.85433
-0.0870991,0.0413093,-1.8503
-0.0925188,0.0368887,-1.84209
-0.10314,0.0508089,-1.85843
-0.104778,0.0519752,-1.87042
-0.100729,0.052532,-1.87548
-0.0831326,0.0539426,-1.87605
-0.0732132,0.0570827,-1.87868
-0.0691312,0.0583043,-1.87525
-0.053509,0.056049,-1.87631
-0.0483268,0.0563595,-1.87759
-0.0448629,0.0591728,-1.87947
-0.0370932,0.0585041,-1.88299
-0.0335346,0.0543803,-1.8793
-0.0400749,0.0546151,-1.87069
-0.0485839,0.0580503,-1.86778
-0.0524727,0.0582545,-1.86461
-0.0526951,0.0565527,-1.85625
-0.0585427,0.055629,-1.85595
-0.0730137,0.0440204,-1.8476
-0.0778405,0.0323581,-1.83856
-0.0794703,0.0154628,-1.82433
-0.0959958,-0.0243539,-1.77095
-0.0820137,-0.0305224,-1.73943
-0.0771588,-0.0299651,-1.71441
-0.058619,-0.0194566,-1.72699
-0.0571532,-0.016963,-1.74046
-0.0621497,-0.0155291,-1.76437
-0.0654412,-0.00775806,-1.7748
-0.0634216,-0.00647228,-1.78054
-0.0612368,-0.00690299,-1.7822
-0.057515,-0.00644479,-1.7819
-0.0555958,-0.00326625,-1.78766
-0.0532361,-0.00282371,-1.79115
-0.0481771,-0.0041597,-1.79042
-0.0461327,-0.00218955,-1.79065
-0.043547,-0.000975832,-1.79467
-0.0389362,-0.00190089,-1.79637
-0.0324218,-0.00154,-1.79574
-0.0312021,0.00107376,-1.79627
-0.0291203,0.000426754,-1.79936
-0.0289729,0.000564024,-1.79992
-0.0288687,0.00317335,-1.79951
-0.0325145,0.00555643,-1.79879
-0.0360483,0.00608803,-1.80148
-0.0379488,0.00749994,-1.8032
-0.0374732,0.00746264,-1.8031
-0.0372613,0.00686275,-1.80324
-0.0371653,0.0060593,-1.80189
-0.0383259,0.004723,-1.8015
-0.0402979,0.0046413,-1.8012
-0.0422096,0.00431632,-1.80103
-0.0451272,0.00513475,-1.8002
-0.0465028,0.00602014,-1.80026
-0.0473116,0.00638852,-1.79967
-0.0487795,0.00921731,-1.79884
-0.049537,0.0100572,-1.79505
-0.0504305,0.0104,-1.79193
-0.052445,0.0112407,-1.79233
-0.0541273,0.0112565,-1.79213
-0.0547127,0.0115984,-1.7907
-0.0552946,0.0111105,-1.78937
-0.0562216,0.0108631,-1.78896
-0.0564833,0.0105989,-1.78868
-0.0571087,0.0105569,-1.78855
-0.0576243,0.010559,-1.78809
-0.0585202,0.0104622,-1.78765
-0.0591884,0.0104959,-1.7872
-0.0599382,0.0106321,-1.78657
-0.060674,0.0106505,-1.78599
-0.0616841,0.0112624,-1.78672
-0.0620783,0.0116449,-1.78724
-0.062797,0.0120896,-1.78746
-0.0632634,0.0124823,-1.78727
-0.0642432,0.0133205,-1.78805
-0.0644322,0.0143005,-1.78893
-0.0636029,0.0154175,-1.78992
-0.0623863,0.0162709,-1.79146
-0.0621002,0.0167867,-1.79233
-0.0622056,0.0169587,-1.79333
-0.0621661,0.0174014,-1.79421
-0.0620243,0.0179646,-1.79474
-0.0619816,0.0181385,-1.79556
-0.061696,0.0186965,-1.79725
-0.0618409,0.0195818,-1.79873
-0.061693,0.019215,-1.79823
-0.0616961,0.0195184,-1.79834
-0.0619592,0.0198802,-1.79889
-0.0620388,0.0199445,-1.7994
-0.0619699,0.0202891,-1.7992
-0.0620772,0.020322,-1.79893
-0.0622525,0.020644,-1.79962
-0.0620427,0.0205618,-1.79974
-0.0617493,0.020959,-1.7995
-0.0620669,0.0215522,-1.80092
-0.0617815,0.0214597,-1.80095
-0.0619887,0.0213994,-1.80024
-0.0618532,0.021227,-1.80023
-0.0623932,0.0213739,-1.80068
-0.0627345,0.0218153,-1.80032
-0.0627916,0.0214157,-1.80047
-0.0633405,0.022227,-1.80098
-0.0636476,0.0221503,-1.80079
-0.0636884,0.0222065,-1.80021
-0.0640505,0.0224516,-1.80006
-0.064701,0.0230024,-1.80016
-0.0647638,0.0232197,-1.80043
-0.0651399,0.0233697,-1.80042
-0.0651336,0.0235917,-1.80042
-0.0655472,0.0238534,-1.80061
-0.0656212,0.0241893,-1.80073
-0.0657668,0.0242283,-1.801
-0.0657435,0.0244951,-1.80061
-0.0662351,0.0249028,-1.8012
-0.0659729,0.024942,-1.80089
-0.0660292,0.024842,-1.8011
-0.0659985,0.025155,-1.80088
-0.0659445,0.0251072,-1.80058
-0.0661122,0.0256274,-1.80046
-0.0660898,0.0255297,-1.80027
-0.0662886,0.0256989,-1.80006
-0.0663976,0.0260265,-1.79972
-0.0662191,0.0256618,-1.79931
-0.0664178,0.0261856,-1.79902
-0.066424,0.0260029,-1.79935
-0.0663748,0.0263169,-1.79877
-0.0662108,0.0260028,-1.79875
-0.0664978,0.0264707,-1.79905
-0.0667702,0.0268778,-1.79919
-0.0667264,0.0268024,-1.79908
-0.0664897,0.0268767,-1.79778
-0.0673758,0.0267112,-1.79672
-0.0685289,0.0266811,-1.79617
-0.07134,0.025984,-1.7977
-0.0785223,0.0276303,-1.79998
-0.0851369,0.0308751,-1.80504
-0.0914654,0.0367837,-1.81223
-0.105503,0.0455455,-1.81256
-0.115156,0.0500618,-1.81422
-0.116574,0.0513841,-1.81368
-0.115948,0.051705,-1.81135
-0.114791,0.0525187,-1.80488
-0.116845,0.0536003,-1.79953
-0.121068,0.0564351,-1.79237
-0.126285,0.0575905,-1.78439
-0.129811,0.0574381,-1.77788
-0.132188,0.0581665,-1.77223
-0.135474,0.0589997,-1.76636
-0.136085,0.0585569,-1.76254
-0.136925,0.0588949,-1.75938
-0.138333,0.0593058,-1.75802
-0.139219,0.0593878,-1.75515
-0.140197,0.0597218,-1.75165
-0.141464,0.0596777,-1.74717
-0.142452,0.0593963,-1.74082
-0.143032,0.0591693,-1.73514
-0.143501,0.0593336,-1.72871
-0.144005,0.0593266,-1.72509
-0.144688,0.0593318,-1.72198
-0.144499,0.0574978,-1.72063
-0.14575,0.0577172,-1.71918
-0.146449,0.0577846,-1.71645
-0.146343,0.0572916,-1.71315
-0.146111,0.0560478,-1.71179
-0.145844,0.0547806,-1.71453
-0.146641,0.0547559,-1.71723
-0.146596,0.053438,-1.71787
-0.147726,0.0539422,-1.7163
-0.147439,0.0533449,-1.71476
-0.147936,0.0533213,-1.71449
-0.147737,0.0538424,-1.71212
-0.147529,0.0534685,-1.70807
-0.148694,0.0552617,-1.70747
-0.148685,0.0553189,-1.7082
-0.148134,0.0554796,-1.70724
-0.14602,0.0525957,-1.70723
-0.145452,0.0515204,-1.70821
-0.144596,0.0496084,-1.71153
-0.144627,0.0491847,-1.71153
-0.145104,0.0490914,-1.71236
-0.145996,0.049989,-1.71408
-0.144559,0.0477129,-1.71799
-0.140351,0.0417702,-1.72283
-0.143956,0.0415075,-1.72211
-0.140736,0.0343589,-1.72975
-0.139275,0.0248545,-1.74039
-0.137956,0.0257954,-1.75317
-0.13885,0.0254211,-1.75594
-0.134724,0.0253783,-1.75602
-0.120808,0.0246679,-1.75401
-0.12706,0.0109906,-1.73871
-0.130987,-0.00655031,-1.7279
-0.138152,-0.0084186,-1.73355
-0.153152,-0.0124082,-1.74915
-0.167316,-0.0156864,-1.77299
-0.184093,-0.0016442,-1.82454
-0.222328,-0.00560679,-1.85493
-0.280948,0.0122791,-1.85239
-0.314629,0.0482943,-1.85479
-0.306474,0.0573819,-1.86729
-0.23714,0.0428226,-1.91123
-0.165197,0.022886,-1.93958
-0.16552,0.0337338,-1.92654
-0.134563,0.0480541,-1.92603
-0.127787,0.0648244,-1.9022
-0.10435,0.0630344,-1.88254
-0.107175,0.0720254,-1.87057
-0.115724,0.0880613,-1.87038
-0.122823,0.0905555,-1.86679
-0.121084,0.0847325,-1.86536
-0.122125,0.0866186,-1.8633
-0.125371,0.0918321,-1.86475
-0.12646,0.0898227,-1.86419
-0.128136,0.0919534,-1.86257
-0.13005,0.0962904,-1.86713
-0.131812,0.0975331,-1.86822
-0.129325,0.0940292,-1.86731
-0.130802,0.0978715,-1.86618
-0.134626,0.100581,-1.86755
-0.135679,0.0994652,-1.86743
-0.133602,0.096648,-1.86583
-0.137077,0.100935,-1.86587
-0.140034,0.0968315,-1.86403
-0.140339,0.0917544,-1.8603
-0.139102,0.0869742,-1.84917
-0.148143,0.0819991,-1.84428
-0.150158,0.0780245,-1.84396
-0.151547,0.0695653,-1.83541
-0.149706,0.0683194,-1.82904
-0.155543,0.0689667,-1.82383
-0.146579,0.0664017,-1.82813
-0.118603,0.0729085,-1.84138
-0.110573,0.0780574,-1.84902
-0.106545,0.0768271,-1.86177
-0.102527,0.0742271,-1.86824
-0.101304,0.0746571,-1.87196
-0.107259,0.0726146,-1.8824
-0.114488,0.0695338,-1.89469
-0.113842,0.0720484,-1.89285
-0.114877,0.073317,-1.8942
-0.116354,0.0732153,-1.89467
-0.114425,0.0710875,-1.89353
-0.112529,0.0726965,-1.89122
-0.111761,0.0716664,-1.89318
-0.11131,0.0706831,-1.89499
-0.109453,0.0721518,-1.89277
-0.109738,0.0722134,-1.89383
-0.109406,0.0726639,-1.89533
-0.108701,0.0735251,-1.89456
-0.109068,0.0741548,-1.89547
-0.109122,0.0740167,-1.89389
-0.108531,0.0748647,-1.89311
-0.109581,0.0757373,-1.89364
-0.110644,0.0747558,-1.89487
-0.111115,0.0751058,-1.89375
-0.111471,0.0769254,-1.89234
-0.111851,0.0768004,-1.89184
-0.111777,0.0761307,-1.89175
-0.111886,0.0774342,-1.89198
-0.111998,0.0768703,-1.892
-0.111728,0.0755413,-1.89084
-0.110434,0.0755201,-1.88916
-0.110429,0.076462,-1.89027
-0.109991,0.0772344,-1.89164
-0.107305,0.0794846,-1.89135
-0.106645,0.0819798,-1.89111
-0.10539,0.0828943,-1.8897
-0.102438,0.0839474,-1.88726
-0.101741,0.0868314,-1.88786
-0.100549,0.0899195,-1.88797
-0.0994515,0.0904569,-1.88644
-0.0984408,0.0911897,-1.88625
-0.0980636,0.091694,-1.88552
-0.0977333,0.090153,-1.88384
-0.096156,0.0896208,-1.88095
-0.0963851,0.0924986,-1.88245
-0.0969077,0.0929612,-1.88243
-0.0959757,0.0913991,-1.87925
-0.0948594,0.0919588,-1.87506
-0.0952285,0.0926795,-1.87385
-0.0958631,0.0908106,-1.87137
-0.0952512,0.0892777,-1.86574
-0.0954306,0.0910634,-1.86489
-0.0958569,0.0911856,-1.865
-0.0960853,0.0900988,-1.86422
-0.0948752,0.0910549,-1.86247
-0.0972292,0.0911045,-1.86324
-0.101374,0.0899463,-1.86529
-0.100648,0.0899267,-1.86298
-0.0999354,0.0923414,-1.86152
-0.0988523,0.0921749,-1.8613
-0.0995841,0.089836,-1.85981
-0.106159,0.0897736,-1.85964
-0.107112,0.0911612,-1.85918
-0.105359,0.0907079,-1.85768
-0.103614,0.0901055,-1.85417
-0.109654,0.0891115,-1.85709
-0.110446,0.0896136,-1.85807
-0.109445,0.0891998,-1.85564
-0.107682,0.0901944,-1.85216
-0.107442,0.0897586,-1.85186
-0.107813,0.0897196,-1.85249
-0.106464,0.0896856,-1.85185
-0.101844,0.087775,-1.85254
-0.100775,0.0876767,-1.85233
-0.100171,0.0876729,-1.85286
-0.0998862,0.0875518,-1.85306
-0.0994001,0.087318,-1.85394
-0.0996395,0.0869244,-1.85466
-0.10112,0.0859239,-1.85515
-0.104004,0.0870484,-1.85585
-0.104501,0.0877004,-1.85547
-0.102579,0.0878595,-1.85487
-0.101692,0.0874889,-1.85432
-0.102722,0.0873863,-1.85551
-0.10473,0.088081,-1.85658
-0.105403,0.0882327,-1.85576
-0.104786,0.0879641,-1.85395
-0.104137,0.0881799,-1.85306
-0.104683,0.0871714,-1.8553
-0.105148,0.0862008,-1.85628
-0.106332,0.0874757,-1.85565
-0.106066,0.088291,-1.85437
-0.105371,0.0883125,-1.8537
-0.105631,0.0863855,-1.85626
-0.106916,0.0871955,-1.85652
-0.105897,0.0883271,-1.85365
-0.10594,0.0882422,-1.85446
-0.106696,0.0872035,-1.85707
-0.107225,0.0879068,-1.8574
-0.106124,0.0891986,-1.85519
-0.106321,0.0872591,-1.85566
-0.108474,0.087577,-1.85801
-0.10712,0.0879565,-1.85624
-0.105855,0.0872932,-1.85235
-0.105773,0.0822002,-1.8534
-0.107498,0.0832646,-1.85445
-0.106071,0.0844825,-1.85257
-0.104708,0.0844433,-1.85041
-0.106309,0.0833807,-1.85252
-0.107433,0.0843869,-1.8538
-0.105186,0.0849477,-1.85118
-0.104823,0.0849994,-1.85027
-0.105491,0.0841689,-1.85197
-0.106911,0.0847635,-1.85281
-0.105595,0.0850499,-1.85214
-0.104589,0.0852244,-1.85151
-0.105183,0.0848765,-1.85218
-0.107265,0.0851187,-1.8531
-0.107297,0.0854654,-1.85279
-0.106522,0.0859179,-1.85152
-0.104572,0.0859486,-1.85096
-0.104009,0.0861801,-1.8512
-0.104667,0.0863816,-1.8521
-0.105134,0.0864693,-1.85219
-0.105011,0.0865688,-1.85151
-0.105266,0.0865752,-1.85136
-0.105595,0.0867379,-1.85148
-0.105842,0.087039,-1.85129
-0.10597,0.0873806,-1.85068
-0.106641,0.0876621,-1.85126
-0.106464,0.0877227,-1.85041
-0.106882,0.0879178,-1.85064
-0.106844,0.0880047,-1.85039
-0.107027,0.0881757,-1.85014
-0.107236,0.0885212,-1.84995
-0.107611,0.089039,-1.8505
-0.108064,0.0900412,-1.85213
-0.108124,0.0908593,-1.8542
